Community Code,Community,County Code,County Description,Year,Sample Date,Beach Name,Beach Type Description,Organism,Indicator Level,Violation
075,Dennis,001,Barnstable,2024,2024-07-22 00:00:00,Bayview (Dennis),Marine,Enterococci,20,No
075,Dennis,001,Barnstable,2024,2024-07-08 00:00:00,Bayview (Dennis),Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-06-17 00:00:00,Bayview (Dennis),Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-08-26 00:00:00,Bayview (Dennis),Marine,Enterococci,10,No
075,Dennis,001,Barnstable,2024,2024-06-10 00:00:00,Bayview (Dennis),Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-08-12 00:00:00,Bayview (Dennis),Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-06-03 00:00:00,Bayview (Dennis),Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-07-16 00:00:00,Bayview (Dennis),Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-08-20 00:00:00,Bayview (Dennis),Marine,Enterococci,31,No
075,Dennis,001,Barnstable,2024,2024-08-19 00:00:00,Bayview (Dennis),Marine,Enterococci,111,Yes
075,Dennis,001,Barnstable,2024,2024-07-29 00:00:00,Bayview (Dennis),Marine,Enterococci,10,No
075,Dennis,001,Barnstable,2024,2024-06-24 00:00:00,Bayview (Dennis),Marine,Enterococci,5,No
075,Dennis,001,Barnstable,2024,2024-07-01 00:00:00,Bayview (Dennis),Marine,Enterococci,10,No
075,Dennis,001,Barnstable,2024,2024-08-05 00:00:00,Bayview (Dennis),Marine,Enterococci,5,No
351,Yarmouth,001,Barnstable,2024,2024-07-22 00:00:00,Bayview Street,Marine,Enterococci,10,No
351,Yarmouth,001,Barnstable,2024,2024-08-12 00:00:00,Bayview Street,Marine,Enterococci,5,No
351,Yarmouth,001,Barnstable,2024,2024-08-19 00:00:00,Bayview Street,Marine,Enterococci,53,No
351,Yarmouth,001,Barnstable,2024,2024-05-22 00:00:00,Bayview Street,Marine,Enterococci,344,Yes
351,Yarmouth,001,Barnstable,2024,2024-06-17 00:00:00,Bayview Street,Marine,Enterococci,5,No
351,Yarmouth,001,Barnstable,2024,2024-07-08 00:00:00,Bayview Street,Marine,Enterococci,20,No
351,Yarmouth,001,Barnstable,2024,2024-08-05 00:00:00,Bayview Street,Marine,Enterococci,5,No
351,Yarmouth,001,Barnstable,2024,2024-05-23 00:00:00,Bayview Street,Marine,Enterococci,10,No
351,Yarmouth,001,Barnstable,2024,2024-08-26 00:00:00,Bayview Street,Marine,Enterococci,5,No
351,Yarmouth,001,Barnstable,2024,2024-06-10 00:00:00,Bayview Street,Marine,Enterococci,20,No
351,Yarmouth,001,Barnstable,2024,2024-07-01 00:00:00,Bayview Street,Marine,Enterococci,31,No
351,Yarmouth,001,Barnstable,2024,2024-05-29 00:00:00,Bayview Street,Marine,Enterococci,20,No
351,Yarmouth,001,Barnstable,2024,2024-07-15 00:00:00,Bayview Street,Marine,Enterococci,10,No
351,Yarmouth,001,Barnstable,2024,2024-07-29 00:00:00,Bayview Street,Marine,Enterococci,42,No
351,Yarmouth,001,Barnstable,2024,2024-06-03 00:00:00,Bayview Street,Marine,Enterococci,5,No
351,Yarmouth,001,Barnstable,2024,2024-06-24 00:00:00,Bayview Street,Marine,Enterococci,10,No
300,Truro,001,Barnstable,2024,2024-07-30 00:00:00,Beach Point Landing,Marine,Enterococci,10,No
300,Truro,001,Barnstable,2024,2024-08-06 00:00:00,Beach Point Landing,Marine,Enterococci,10,No
300,Truro,001,Barnstable,2024,2024-08-27 00:00:00,Beach Point Landing,Marine,Enterococci,5,No
300,Truro,001,Barnstable,2024,2024-07-16 00:00:00,Beach Point Landing,Marine,Enterococci,10,No
300,Truro,001,Barnstable,2024,2024-08-20 00:00:00,Beach Point Landing,Marine,Enterococci,87,No
300,Truro,001,Barnstable,2024,2024-07-01 00:00:00,Beach Point Landing,Marine,Enterococci,5,No
300,Truro,001,Barnstable,2024,2024-06-17 00:00:00,Beach Point Landing,Marine,Enterococci,5,No
300,Truro,001,Barnstable,2024,2024-07-23 00:00:00,Beach Point Landing,Marine,Enterococci,10,No
300,Truro,001,Barnstable,2024,2024-08-13 00:00:00,Beach Point Landing,Marine,Enterococci,5,No
300,Truro,001,Barnstable,2024,2024-07-09 00:00:00,Beach Point Landing,Marine,Enterococci,31,No
300,Truro,001,Barnstable,2024,2024-06-04 00:00:00,Beach Point Landing,Marine,Enterococci,5,No
300,Truro,001,Barnstable,2024,2024-06-25 00:00:00,Beach Point Landing,Marine,Enterococci,10,No
300,Truro,001,Barnstable,2024,2024-06-11 00:00:00,Beach Point Landing,Marine,Enterococci,20,No
041,Brewster,001,Barnstable,2024,2024-08-27 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-08-21 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,2,No
041,Brewster,001,Barnstable,2024,2024-08-14 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-06-06 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-06-13 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,2,No
041,Brewster,001,Barnstable,2024,2024-07-17 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,2,No
041,Brewster,001,Barnstable,2024,2024-08-07 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,8.2,No
041,Brewster,001,Barnstable,2024,2024-07-24 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,6.2,No
041,Brewster,001,Barnstable,2024,2024-06-27 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,8.2,No
041,Brewster,001,Barnstable,2024,2024-07-11 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,12.6,No
041,Brewster,001,Barnstable,2024,2024-06-19 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,2,No
041,Brewster,001,Barnstable,2024,2024-07-02 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,48.2,No
041,Brewster,001,Barnstable,2024,2024-07-31 00:00:00,Beechwood Landing Property Owners Association- Greenland Pond,Fresh,E. Coli,4,No
041,Brewster,001,Barnstable,2024,2024-08-21 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-07-11 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-07-02 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-06-13 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-08-07 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,17.3,No
041,Brewster,001,Barnstable,2024,2024-07-24 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-07-17 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,2,No
041,Brewster,001,Barnstable,2024,2024-07-31 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-06-06 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-08-14 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-06-27 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-06-19 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-08-27 00:00:00,Beechwood Landing Property Owners Association- Long Pond,Fresh,E. Coli,0.5,No
126,Harwich,001,Barnstable,2024,2024-06-04 00:00:00,Belmont Condominium Trust,Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-11 00:00:00,Belmont Condominium Trust,Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-23 00:00:00,Belmont Condominium Trust,Marine,Enterococci,64,No
126,Harwich,001,Barnstable,2024,2024-08-07 00:00:00,Belmont Condominium Trust,Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-07-16 00:00:00,Belmont Condominium Trust,Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-08-27 00:00:00,Belmont Condominium Trust,Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-26 00:00:00,Belmont Condominium Trust,Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-13 00:00:00,Belmont Condominium Trust,Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-07-30 00:00:00,Belmont Condominium Trust,Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-18 00:00:00,Belmont Condominium Trust,Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-07-10 00:00:00,Belmont Condominium Trust,Marine,Enterococci,10,No
126,Harwich,001,Barnstable,2024,2024-07-02 00:00:00,Belmont Condominium Trust,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-06-27 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,4.1,No
041,Brewster,001,Barnstable,2024,2024-07-24 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,6.3,No
041,Brewster,001,Barnstable,2024,2024-06-19 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,6.3,No
041,Brewster,001,Barnstable,2024,2024-08-07 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,1,No
041,Brewster,001,Barnstable,2024,2024-08-21 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,3,No
041,Brewster,001,Barnstable,2024,2024-06-06 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,4,No
041,Brewster,001,Barnstable,2024,2024-08-27 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,7.2,No
041,Brewster,001,Barnstable,2024,2024-08-14 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,9.8,No
041,Brewster,001,Barnstable,2024,2024-07-11 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,5.2,No
041,Brewster,001,Barnstable,2024,2024-06-13 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,5.2,No
041,Brewster,001,Barnstable,2024,2024-07-02 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,48,No
041,Brewster,001,Barnstable,2024,2024-07-31 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,0.5,No
041,Brewster,001,Barnstable,2024,2024-07-17 00:00:00,Blueberry Hills Property Owners Association,Fresh,E. Coli,9.7,No
086,Eastham,001,Barnstable,2024,2024-06-05 00:00:00,Boat Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-07-02 00:00:00,Boat Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-08-20 00:00:00,Boat Meadow,Marine,Enterococci,64,No
086,Eastham,001,Barnstable,2024,2024-06-25 00:00:00,Boat Meadow,Marine,Enterococci,10,No
086,Eastham,001,Barnstable,2024,2024-07-31 00:00:00,Boat Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-08-14 00:00:00,Boat Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-08-28 00:00:00,Boat Meadow,Marine,Enterococci,10,No
086,Eastham,001,Barnstable,2024,2024-06-12 00:00:00,Boat Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-06-18 00:00:00,Boat Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-08-07 00:00:00,Boat Meadow,Marine,Enterococci,10,No
086,Eastham,001,Barnstable,2024,2024-07-17 00:00:00,Boat Meadow,Marine,Enterococci,5,No
086,Eastham,001,Barnstable,2024,2024-07-24 00:00:00,Boat Meadow,Marine,Enterococci,10,No
086,Eastham,001,Barnstable,2024,2024-07-09 00:00:00,Boat Meadow,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-07-22 00:00:00,Breakwater Landing,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-07-08 00:00:00,Breakwater Landing,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-08-26 00:00:00,Breakwater Landing,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-08-12 00:00:00,Breakwater Landing,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-08-05 00:00:00,Breakwater Landing,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-05-30 00:00:00,Breakwater Landing,Marine,Enterococci,31,No
041,Brewster,001,Barnstable,2024,2024-07-15 00:00:00,Breakwater Landing,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-06-24 00:00:00,Breakwater Landing,Marine,Enterococci,75,No
041,Brewster,001,Barnstable,2024,2024-06-17 00:00:00,Breakwater Landing,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-06-03 00:00:00,Breakwater Landing,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-07-01 00:00:00,Breakwater Landing,Marine,Enterococci,20,No
041,Brewster,001,Barnstable,2024,2024-08-19 00:00:00,Breakwater Landing,Marine,Enterococci,42,No
041,Brewster,001,Barnstable,2024,2024-05-29 00:00:00,Breakwater Landing,Marine,Enterococci,192,Yes
041,Brewster,001,Barnstable,2024,2024-06-10 00:00:00,Breakwater Landing,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-07-30 00:00:00,Breakwater Landing,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-06-06 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,31,No
041,Brewster,001,Barnstable,2024,2024-06-19 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-08-14 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-08-07 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-06-14 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-07-12 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-07-11 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,2005,Yes
041,Brewster,001,Barnstable,2024,2024-07-01 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,20,No
041,Brewster,001,Barnstable,2024,2024-08-28 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-06-13 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,324,Yes
041,Brewster,001,Barnstable,2024,2024-07-24 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-08-21 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,20,No
041,Brewster,001,Barnstable,2024,2024-07-31 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-07-17 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-06-27 00:00:00,Brewster Dunes I Coop Recreational Housing Inc.,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-06-06 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-06-13 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,64,No
041,Brewster,001,Barnstable,2024,2024-08-28 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-08-21 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,20,No
041,Brewster,001,Barnstable,2024,2024-07-01 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-07-31 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-07-11 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,1298,Yes
041,Brewster,001,Barnstable,2024,2024-07-12 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-06-19 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,10,No
041,Brewster,001,Barnstable,2024,2024-06-27 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-07-24 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,20,No
041,Brewster,001,Barnstable,2024,2024-08-14 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-07-17 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,5,No
041,Brewster,001,Barnstable,2024,2024-08-07 00:00:00,Brewster Sunset Beach Associates,Marine,Enterococci,20,No
172,Mashpee,001,Barnstable,2024,2024-08-13 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,0.5,No
172,Mashpee,001,Barnstable,2024,2024-07-30 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,1,No
172,Mashpee,001,Barnstable,2024,2024-07-23 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,21.3,No
172,Mashpee,001,Barnstable,2024,2024-07-16 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,4.1,No
172,Mashpee,001,Barnstable,2024,2024-07-02 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,90.9,No
172,Mashpee,001,Barnstable,2024,2024-06-26 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,6.3,No
172,Mashpee,001,Barnstable,2024,2024-06-19 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,1,No
172,Mashpee,001,Barnstable,2024,2024-08-20 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,2,No
172,Mashpee,001,Barnstable,2024,2024-08-06 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,23.3,No
172,Mashpee,001,Barnstable,2024,2024-07-10 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,4.1,No
172,Mashpee,001,Barnstable,2024,2024-06-12 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,4.1,No
172,Mashpee,001,Barnstable,2024,2024-08-26 00:00:00,Briarwood Mashpee Association,Fresh,E. Coli,0.5,No
126,Harwich,001,Barnstable,2024,2024-07-23 00:00:00,Brooks Road,Marine,Enterococci,64,No
126,Harwich,001,Barnstable,2024,2024-06-26 00:00:00,Brooks Road,Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-04 00:00:00,Brooks Road,Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-08-20 00:00:00,Brooks Road,Marine,Enterococci,5,No
126,Harwich,001,Barnstable,2024,2024-06-07 00:00:00,Buck's Pond,Fresh,E. Coli,7.5,No
126,Harwich,001,Barnstable,2024,2024-06-12 00:00:00,Buck's Pond,Fresh,E. Coli,2,No
126,Harwich,001,Barnstable,2024,2024-08-07 00:00:00,Buck's Pond,Fresh,E. Coli,6.3,No
126,Harwich,001,Barnstable,2024,2024-08-27 00:00:00,Buck's Pond,Fresh,E. Coli,1,No
126,Harwich,001,Barnstable,2024,2024-08-21 00:00:00,Buck's Pond,Fresh,E. Coli,38.9,No
126,Harwich,001,Barnstable,2024,2024-07-17 00:00:00,Buck's Pond,Fresh,E. Coli,9.6,No
126,Harwich,001,Barnstable,2024,2024-08-14 00:00:00,Buck's Pond,Fresh,E. Coli,0.5,No
126,Harwich,001,Barnstable,2024,2024-06-28 00:00:00,Buck's Pond,Fresh,E. Coli,6.2,No
126,Harwich,001,Barnstable,2024,2024-06-27 00:00:00,Buck's Pond,Fresh,E. Coli,409.2,Yes
126,Harwich,001,Barnstable,2024,2024-06-19 00:00:00,Buck's Pond,Fresh,E. Coli,37.3,No
126,Harwich,001,Barnstable,2024,2024-06-05 00:00:00,Buck's Pond,Fresh,E. Coli,651,Yes
126,Harwich,001,Barnstable,2024,2024-07-31 00:00:00,Buck's Pond,Fresh,E. Coli,1,No
126,Harwich,001,Barnstable,2024,2024-07-24 00:00:00,Buck's Pond,Fresh,E. Coli,3.1,No
126,Harwich,001,Barnstable,2024,2024-07-10 00:00:00,Buck's Pond,Fresh,E. Coli,0.5,No
126,Harwich,001,Barnstable,2024,2024-07-02 00:00:00,Buck's Pond,Fresh,E. Coli,2,No
055,Chatham,001,Barnstable,2024,2024-07-11 00:00:00,Bucks Creek,Marine,Enterococci,111,Yes
055,Chatham,001,Barnstable,2024,2024-07-05 00:00:00,Bucks Creek,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-07-25 00:00:00,Bucks Creek,Marine,Enterococci,10,No
055,Chatham,001,Barnstable,2024,2024-08-06 00:00:00,Bucks Creek,Marine,Enterococci,453,Yes
055,Chatham,001,Barnstable,2024,2024-06-04 00:00:00,Bucks Creek,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-07-02 00:00:00,Bucks Creek,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-07-31 00:00:00,Bucks Creek,Marine,Enterococci,20,No
055,Chatham,001,Barnstable,2024,2024-08-13 00:00:00,Bucks Creek,Marine,Enterococci,10,No
055,Chatham,001,Barnstable,2024,2024-08-21 00:00:00,Bucks Creek,Marine,Enterococci,20,No
055,Chatham,001,Barnstable,2024,2024-06-27 00:00:00,Bucks Creek,Marine,Enterococci,738,Yes
055,Chatham,001,Barnstable,2024,2024-07-23 00:00:00,Bucks Creek,Marine,Enterococci,1445,Yes
055,Chatham,001,Barnstable,2024,2024-07-26 00:00:00,Bucks Creek,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-07-15 00:00:00,Bucks Creek,Marine,Enterococci,5,No
055,Chatham,001,Barnstable,2024,2024-07-10 00:00:00,Bucks Creek,Marine,Enterococci,164,Yes
055,Chatham,001,Barnstable,2024,2024-08-27 00:00:00,Bucks Creek,Marine,Enterococci,31,No
055,Chatham,001,Barnstable,2024,2024-06-26 00:00:00,Bucks Creek,Marine,Enterococci,271,Yes
055,Chatham,001,Barnstable,2024,2024-06-28 00:00:00,Bucks Creek,Marine,Enterococci,10,No
055,Chatham,001,Barnstable,2024,2024-06-11 00:00:00,Bucks Creek,Marine,Enterococci,20,No
